log_units_sold,price,rating,rating_count,badges_count,product_variation_inventory,merchant_rating_count,merchant_rating,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badge_product_quality,merchant_has_profile_picture,size_m,size_other,size_s,size_xs,tag_summer,tag_women's fashion,tag_sexy,tag_tank
,0.3846153846153847,1.0,0.0,0.0,1.0,0.061654737829042405,0.7356714999336897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.605170185988092,0.2692307692307693,0.825,0.0895680678750482,0.3333333333333333,1.0,0.05418127108896751,0.6230192665627041,0.10050071530758226,0.0936897880539499,0.06542361792607132,0.039746543778801845,0.02724991036213697,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
6.907755278982138,0.10230769230769232,0.5475,0.0520632472040108,0.0,0.02040816326530612,0.02889086340072718,0.5753301886792452,0.029238197424892705,0.04094412331406551,0.06902191691200524,0.07373271889400922,0.087486554320545,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
6.907755278982138,0.6923076923076924,0.8500000000000001,0.18255881218665637,0.6666666666666666,1.0,0.8044769936058523,0.7487307774401089,0.22719957081545064,0.16209055876685935,0.10107948969578018,0.04205069124423963,0.06848332735747581,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9.903487552536127,0.3076923076923077,0.6275,0.0022657153875819515,0.0,0.12244897959183673,0.026784010814994905,0.6677012313015163,0.0015200286123032904,0.0024084778420038534,0.0019627085377821396,0.004608294930875576,0.002151308712800287,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
,0.42307692307692313,0.7175,0.016583108368684922,0.0,1.0,0.0017416284634966667,0.6279342723004699,0.015915593705293277,0.01348747591522158,0.01341184167484462,0.013824884792626727,0.01613481534600215,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9.210340371976184,0.2307692307692308,0.75,0.11878133436174315,0.0,0.02040816326530612,0.008915284356960245,0.6511387954753896,0.11677396280400572,0.11151252408477842,0.09977101733725875,0.09043778801843318,0.08354248834707781,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
,0.19230769230769232,0.5525,0.017450829155418433,0.0,1.0,0.016118921335084958,0.6832727426445724,0.01046137339055794,0.014450867052023121,0.017010140660778543,0.027649769585253454,0.030476873431337398,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9.903487552536127,0.0,0.5425,0.00028924026224450445,0.0,1.0,8.176659453035994e-05,0.6875,0.000178826895565093,0.00024084778420038535,0.00032711808963035657,0.0,0.0007171029042667623,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
,0.2692307692307693,1.0,0.0,0.0,1.0,0.0017061962725335108,0.5938498402555912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
8.517193191416238,0.3076923076923077,0.5725,0.004772464327034323,0.0,0.8775510204081631,0.24037470904720115,0.6553340401165628,0.00357653791130186,0.002890173410404624,0.0032711808963035655,0.006336405529953917,0.00932233775546791,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9.903487552536127,0.3076923076923077,0.5075,0.005977632086386425,0.0,1.0,0.018302089409045565,0.64644452717796,0.002861230329041488,0.004816955684007707,0.008505070330389271,0.006912442396313364,0.01219074937253496,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6.907755278982138,0.2692307692307693,0.725,0.0010123409178557656,0.0,1.0,0.0166967386030995,0.7443682664054847,0.0008047210300429185,0.0016859344894026974,0.0006542361792607131,0.0,0.0010756543564001434,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8.517193191416238,0.42307692307692313,0.5725,0.0003374469726185885,0.0,1.0,7.631548822833594e-05,0.424107142857143,8.94134477825465e-05,0.000722543352601156,0.00032711808963035657,0.000576036866359447,0.00035855145213338117,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
,1.0,0.8125,0.0005784805244890089,0.0,1.0,0.0010874957072537872,0.6015037593984962,0.0006258941344778255,0.0004816955684007707,0.0006542361792607131,0.000576036866359447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.907755278982138,0.19230769230769232,0.5,0.0001928268414963363,0.0,1.0,0.014347311786927157,0.6373242781155015,0.0,0.0004816955684007707,0.00032711808963035657,0.0,0.00035855145213338117,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6.907755278982138,0.2692307692307693,0.8049999999999999,0.02993636714230621,0.0,1.0,0.04081243288325366,0.6973003205556301,0.033351216022889846,0.028179190751445087,0.021589793915603533,0.01555299539170507,0.013624955181068484,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
,0.15384615384615385,0.77,0.0005784805244890089,0.0,0.0,0.011311045576699793,0.71960843373494,0.0006258941344778255,0.0004816955684007707,0.00032711808963035657,0.000576036866359447,0.00035855145213338117,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
4.605170185988092,0.576923076923077,0.8799999999999999,0.026610104126494408,1.0,1.0,0.016443262160055382,0.7204127299850822,0.03522889842632332,0.02336223506743738,0.010794896957801767,0.005184331797235023,0.006812477590534242,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
6.907755278982138,0.2692307692307693,0.675,0.11767258002313923,0.0,1.0,0.10733500864000349,0.6498724003961298,0.09567238912732474,0.11078998073217726,0.122015047432123,0.10426267281105991,0.12800286841161707,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
,0.3846153846153847,0.695,0.022319706903200925,0.0,1.0,0.13863253547307428,0.6548664084617803,0.019313304721030045,0.019508670520231215,0.022571148184494603,0.023617511520737326,0.020078881319469347,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6.907755278982138,0.3076923076923077,0.75,0.00024103355187042036,0.0,1.0,0.001463622042093443,0.7967877094972065,0.0002682403433476395,0.0,0.00032711808963035657,0.000576036866359447,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
6.907755278982138,0.19230769230769232,0.6025,0.005109911299652912,0.0,1.0,0.005571030640668524,0.6261007827788649,0.0031294706723891275,0.004576107899807322,0.007196597971867845,0.008064516129032258,0.005736823234134099,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
8.517193191416238,0.11038461538461539,0.585,0.004531430775163903,0.0,0.0,0.008495549171704397,0.672762271414822,0.002950643776824034,0.0031310211946050095,0.0062152437029767745,0.006336405529953917,0.006453926138400861,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
9.210340371976184,0.2692307692307693,0.7225,0.00043386039336675665,0.0,0.4897959183673469,0.24037470904720115,0.6553340401165628,0.0004470672389127325,0.0004816955684007707,0.0,0.0,0.0007171029042667623,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
6.907755278982138,0.5000000000000001,0.6825,0.02145198611646741,0.0,1.0,0.012597506663977454,0.6302736910428386,0.016630901287553648,0.02384393063583815,0.020608439646712464,0.026497695852534562,0.01828612405880244,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
4.605170185988092,0.2307692307692308,0.125,9.641342074816814e-05,0.0,1.0,0.0010820446009517633,0.5721032745591939,0.0,0.0,0.0,0.000576036866359447,0.00035855145213338117,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
,0.15384615384615385,0.7775000000000001,0.004531430775163903,0.0,1.0,0.028443872683961213,0.6418167880413947,0.004828326180257511,0.0038535645472061657,0.004252535165194636,0.001152073732718894,0.0032269630692004303,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
4.605170185988092,0.18615384615384617,0.7975000000000001,0.01479946008484381,0.0,0.0,0.028283065048051503,0.6897947383636889,0.01528969957081545,0.01710019267822736,0.01144913313706248,0.006912442396313364,0.006453926138400861,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
,0.3846153846153847,0.585,0.09144812957963748,0.0,0.04081632653061225,0.015426630834727909,0.6093639575971732,0.059817596566523606,0.07273603082851637,0.10729473339875696,0.11290322580645161,0.14413768375761923,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
10.819778284410283,0.46153846153846156,0.7775000000000001,0.03817971461627458,0.0,0.10204081632653061,0.012458503453275843,0.5915281120105009,0.040236051502145924,0.036127167630057806,0.02878639188747138,0.020161290322580645,0.024740050197203302,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2.302585092994046,0.02846153846153847,0.8125,0.0005784805244890089,0.0,1.0,0.04943608305305562,0.5618177307310619,0.0006258941344778255,0.000722543352601156,0.00032711808963035657,0.0,0.00035855145213338117,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
4.605170185988092,0.46153846153846156,0.72,0.05900501349787891,0.0,0.673469387755102,0.15466151355417582,0.6179024583663761,0.050876251788268954,0.06695568400770713,0.0572456656853124,0.03859447004608295,0.048404446038006456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4.605170185988092,0.3846153846153847,0.6625,0.11675665252603162,0.0,1.0,0.21427208651995924,0.7414123715274243,0.09442060085836909,0.10091522157996147,0.12266928361138371,0.10944700460829493,0.13696665471495162,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
9.210340371976184,0.19230769230769232,0.9375,0.0001928268414963363,0.0,0.08163265306122448,0.013963008792634466,0.6094817489752096,0.0002682403433476395,0.00024084778420038535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
4.605170185988092,0.2692307692307693,0.8425,0.027863478596220594,0.0,1.0,0.04855845493842976,0.692292040862146,0.03281473533619456,0.029383429672447014,0.01635590448151783,0.008640552995391706,0.008605234851201148,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
,0.15384615384615385,0.4475,0.0009159274971075974,0.0,0.346938775510204,0.025503000834019265,0.709522282782943,0.000357653791130186,0.0009633911368015414,0.0006542361792607131,0.001152073732718894,0.0025098601649336683,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
,0.1826923076923077,1.0,0.0,0.0,0.08163265306122448,8.176659453035994e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
,0.2692307692307693,0.745,0.07770921712302352,0.0,1.0,0.09610845521098507,0.6023055980942658,0.06947424892703863,0.08839113680154143,0.07883545960091594,0.06451612903225806,0.041233416995338834,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
,0.3846153846153847,0.6625,0.0014944080215966063,0.0,1.0,0.01447541278502472,0.6379919035963093,0.001072961373390558,0.0009633911368015414,0.0026169447170428526,0.003456221198156682,0.00035855145213338117,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4.605170185988092,0.06615384615384616,0.525,0.0009641342074816814,0.0,0.0,0.03947146073295576,0.6255955669106477,0.000536480686695279,0.0009633911368015414,0.0006542361792607131,0.001152073732718894,0.002151308712800287,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
,0.2692307692307693,0.7549999999999999,0.061174315464712685,0.0,0.18367346938775508,0.10737316638411766,0.6454086813047342,0.05713519313304721,0.06936416184971098,0.056591429506051685,0.041474654377880185,0.034779490856937975,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
6.907755278982138,0.2692307692307693,0.7775000000000001,0.021162745854222908,0.0,1.0,0.03896995895316955,0.7227234578262693,0.022532188841201718,0.018304431599229287,0.017991494929669612,0.010944700460829493,0.013266403728935103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
,0.5000000000000001,0.8049999999999999,0.033069803316621675,0.0,1.0,0.08826976434867456,0.7227968875440005,0.03469241773962804,0.039739884393063585,0.022571148184494603,0.013248847926267281,0.014700609537468629,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8.517193191416238,0.3846153846153847,0.6675,0.010364442730428075,0.0,1.0,0.00647863983995552,0.6488220445940263,0.008404864091559371,0.007707129094412331,0.013084723585214262,0.013248847926267281,0.00932233775546791,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6.907755278982138,0.3076923076923077,0.79,0.006218665638256846,0.0,1.0,0.045045216926775294,0.602559448175713,0.007242489270386266,0.004576107899807322,0.003925417075564279,0.001728110599078341,0.005019720329867337,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
,0.3076923076923077,0.7949999999999999,0.0016390281527188584,0.0,0.36734693877551017,0.005254866475151132,0.6738200207468878,0.001967095851216023,0.0009633911368015414,0.0009813542688910698,0.001152073732718894,0.0010756543564001434,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
,0.18423076923076925,0.6025,0.010219822599305824,0.0,1.0,0.057269322809064105,0.6961914620217018,0.006527181688125894,0.011801541425818882,0.007523716061498201,0.014400921658986175,0.015059160989602008,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
4.605170185988092,0.1123076923076923,0.69,0.21051870420362515,0.0,0.12244897959183673,0.15126547432801488,0.6770820194958469,0.17659155937052934,0.19099229287090558,0.22309453712790317,0.22868663594470046,0.1864467551093582,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
,0.2692307692307693,0.7525,0.007375626687234863,0.0,1.0,0.011272887832585624,0.5921784332688589,0.007600143061516452,0.0052986512524084775,0.007850834151128559,0.004032258064516129,0.005378271782000717,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
,0.15384615384615385,0.515,0.0031334361743154647,0.0,1.0,0.006127043483474971,0.6813834519572952,0.001609442060085837,0.0024084778420038534,0.004252535165194636,0.003456221198156682,0.006453926138400861,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
3.912023005428147,0.2692307692307693,0.7475,0.13271307365985346,0.0,1.0,0.09034663584974571,0.6158591770242554,0.1276824034334764,0.12572254335260116,0.12594046450768728,0.09850230414746544,0.08856220867694514,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4.605170185988092,0.038461538461538464,0.6325,0.0027959892016968762,0.6666666666666666,0.0,0.0018779061210472665,0.6364296081277212,0.00178826895565093,0.003371868978805395,0.0032711808963035655,0.002880184331797235,0.0032269630692004303,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
,0.15384615384615385,0.6275,0.036010412649440805,0.0,0.0,0.013679551264929217,0.6510759115361624,0.024141630901287552,0.033236994219653176,0.05135754007196598,0.03686635944700461,0.042309071351738975,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8.517193191416238,0.2692307692307693,1.0,0.0,0.0,1.0,2.1804425208095984e-05,0.484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
,0.3846153846153847,0.645,0.0009159274971075974,0.0,1.0,0.07313476770110494,0.7132681772444378,0.000715307582260372,0.000722543352601156,0.0013084723585214263,0.0,0.0014342058085335247,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
,0.19230769230769232,0.5,0.004193983802545314,0.0,0.04081632653061225,0.0006323283310347835,0.5037715517241377,0.001967095851216023,0.0024084778420038534,0.007523716061498201,0.00576036866359447,0.007888131946934386,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
4.605170185988092,0.42307692307692313,0.66,0.0024103355187042037,0.0,0.44897959183673464,0.010253530954107137,0.549043062200957,0.0016988555078683834,0.002167630057803468,0.004252535165194636,0.001728110599078341,0.002151308712800287,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
,0.2692307692307693,0.715,0.001349787890474354,0.0,0.02040816326530612,0.0024230167512496663,0.7713723284589427,0.001251788268955651,0.0009633911368015414,0.0016355904481517827,0.001152073732718894,0.0010756543564001434,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
6.907755278982138,0.11038461538461539,0.8825000000000001,0.0020728885460856153,0.3333333333333333,0.08163265306122448,0.012267714732705003,0.7120639857809377,0.002861230329041488,0.001445086705202312,0.0009813542688910698,0.0,0.0007171029042667623,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
4.605170185988092,0.2692307692307693,0.5175,0.000674893945237177,0.0,1.0,0.00011719878549351592,0.319767441860465,0.0002682403433476395,0.0004816955684007707,0.0016355904481517827,0.000576036866359447,0.0010756543564001434,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9.210340371976184,0.2307692307692308,0.7275,0.08662745854222907,0.0,1.0,0.027086547214757235,0.6718278325618836,0.07913090128755365,0.08815028901734104,0.07523716061498201,0.08006912442396313,0.06346360702760846,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
,0.3076923076923077,0.7675000000000001,0.00130158118010027,0.0,1.0,0.09532622145664463,0.7512187276626161,0.001251788268955651,0.0019267822736030828,0.00032711808963035657,0.000576036866359447,0.0010756543564001434,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
4.605170185988092,0.6923076923076924,0.6925,0.05606440416505978,0.3333333333333333,0.02040816326530612,0.041354817960305046,0.6099980228036643,0.04998211731044349,0.051059730250481696,0.04416094210009814,0.04435483870967742,0.0645392613840086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.15384615384615385,0.6775,0.0028441959120709603,0.0,0.28571428571428564,0.0005723661617125196,0.6107142857142855,0.002145922746781116,0.0036127167630057803,0.0026169447170428526,0.001728110599078341,0.0032269630692004303,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
,0.3076923076923077,0.5,9.641342074816814e-05,0.0,1.0,0.00016898429536274387,0.5403225806451613,8.94134477825465e-05,0.0,0.0,0.0,0.00035855145213338117,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
4.605170185988092,0.19230769230769232,0.545,0.027622445044350172,0.0,0.24489795918367344,0.026784010814994905,0.6677012313015163,0.01555793991416309,0.023121387283236993,0.03173045469414459,0.039746543778801845,0.04912154894227322,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
9.210340371976184,0.15384615384615385,0.55,0.05712495179328963,0.0,0.18367346938775508,0.08767559376175395,0.5817038671972143,0.032188841201716736,0.04576107899807322,0.07556427870461237,0.07891705069124424,0.09573323771961277,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
,0.3846153846153847,0.745,0.03817971461627458,0.0,1.0,0.017607073355537507,0.677883126934985,0.03558655221745351,0.03925818882466281,0.03663722603859994,0.03110599078341014,0.023305844388669776,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
9.210340371976184,0.10961538461538461,0.5825,0.00014462013112225222,0.0,0.12244897959183673,0.020921345987168098,0.6398026315789478,8.94134477825465e-05,0.00024084778420038535,0.0,0.0,0.00035855145213338117,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
,0.2692307692307693,0.8574999999999999,0.01918627072888546,0.0,0.16326530612244897,0.0022240513712257905,0.693014705882353,0.02449928469241774,0.016859344894026976,0.008505070330389271,0.004608294930875576,0.0071710290426676235,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
,0.15384615384615385,0.66,0.0021210952564596993,0.0,1.0,0.03810050749799672,0.5765255025395233,0.0013412017167381974,0.0026493256262042388,0.0035982989859339224,0.000576036866359447,0.002151308712800287,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9.210340371976184,0.10615384615384615,0.625,0.0003856536829926726,0.0,0.08163265306122448,0.010166313253274753,0.5801608579088471,0.000357653791130186,0.00024084778420038535,0.0,0.000576036866359447,0.0007171029042667623,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
,0.2692307692307693,0.6675,0.00028924026224450445,0.0,0.38775510204081626,0.001414562085375227,0.546965317919075,0.000178826895565093,0.00024084778420038535,0.0006542361792607131,0.000576036866359447,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
,0.46153846153846156,0.555,0.00043386039336675665,0.0,1.0,0.0003025363997623318,0.5506756756756757,0.0004470672389127325,0.0,0.0,0.0,0.0014342058085335247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
,0.42307692307692313,0.67,0.03764944080215966,0.0,1.0,0.0021232059046383464,0.5412387676508346,0.026913447782546496,0.041666666666666664,0.04841347726529277,0.041474654377880185,0.03119397633560416,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
,0.1807692307692308,0.6125,0.39355958349402237,0.0,1.0,0.2624053551668311,0.6610876542440487,0.2625178826895565,0.33622350674373797,0.5060516846581616,0.5587557603686636,0.4714951595553962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
,0.19230769230769232,0.7675000000000001,0.04068646355572696,0.0,1.0,0.028547443703699667,0.5907007828909683,0.03934191702432046,0.04503853564547206,0.03729146221786065,0.02534562211981567,0.021154535675869487,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
,0.2307692307692308,0.8525,0.14838025453143078,0.3333333333333333,0.02040816326530612,0.030700630692999144,0.6630193536931819,0.1832975679542203,0.13246628131021193,0.09028459273797841,0.05011520737327189,0.041233416995338834,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
9.903487552536127,0.2307692307692308,0.7525,0.026128037022753566,0.0,1.0,0.02246400907064089,0.7062606163552536,0.025304005722460658,0.026734104046242775,0.022571148184494603,0.016705069124423964,0.017927572606669058,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
,0.2307692307692308,0.815,0.002554955649826456,0.0,1.0,0.005601011725329656,0.5642335766423356,0.002682403433476395,0.003371868978805395,0.0016355904481517827,0.000576036866359447,0.0010756543564001434,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
,0.42307692307692313,0.65,0.02497107597377555,0.0,1.0,0.0357783362133345,0.6714786318275316,0.019313304721030045,0.02167630057803468,0.028132155708210666,0.02476958525345622,0.02975977052707064,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
11.512925464970227,0.2692307692307693,0.66,0.0005302738141149248,0.0,0.510204081632653,0.00019078872057083987,0.44285714285714284,0.0004470672389127325,0.0004816955684007707,0.00032711808963035657,0.000576036866359447,0.0007171029042667623,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
,0.18923076923076923,0.6775,0.0008195140763594292,0.0,0.346938775510204,0.013916674389067261,0.7048325499412456,0.0006258941344778255,0.000722543352601156,0.0013084723585214263,0.000576036866359447,0.0007171029042667623,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
,0.17923076923076925,0.6025,0.00130158118010027,0.0,1.0,0.0030771495074925458,0.5625553587245351,0.000715307582260372,0.0019267822736030828,0.0013084723585214263,0.000576036866359447,0.002151308712800287,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
4.605170185988092,0.576923076923077,0.7175,0.03711916698804474,0.0,1.0,0.10733500864000349,0.6498724003961298,0.034066523605150216,0.03227360308285164,0.035982989859339225,0.038018433179723504,0.028325564718537113,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
4.605170185988092,0.3076923076923077,0.645,0.0039047435403008098,0.0,1.0,0.03765079122807974,0.5713316200955552,0.002592989985693848,0.004816955684007707,0.004252535165194636,0.004032258064516129,0.004302617425600574,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6.907755278982138,0.5384615384615385,0.835,0.18535480138835325,0.3333333333333333,1.0,0.05154021008563688,0.7702802749867794,0.2197782546494993,0.17485549132947978,0.11612692181877658,0.0771889400921659,0.06167084976694156,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
